151,2013,1,1,848,1835,853,1001,1950,851,3944,41,184,18,35,2013-01-01 18:00:00
152,2013,1,1,848,851,-3,1155,1136,19,1741,275,1874,8,51,2013-01-01 08:00:00
153,2013,1,1,851,851,0,1032,1036,-4,4548,75,416,8,51,2013-01-01 08:00:00
154,2013,1,1,851,859,-8,1102,1105,-3,869,106,488,8,59,2013-01-01 08:00:00
155,2013,1,1,851,840,11,1215,1206,9,1626,367,2425,8,40,2013-01-01 08:00:00
156,2013,1,1,852,855,-3,1046,1020,26,3848,146,711,8,55,2013-01-01 08:00:00
157,2013,1,1,853,845,8,1147,1145,2,59,159,1005,8,45,2013-01-01 08:00:00
158,2013,1,1,855,859,-4,1143,1145,-2,1747,129,762,8,59,2013-01-01 08:00:00
159,2013,1,1,856,900,-4,1226,1220,6,1,358,2475,9,0,2013-01-01 09:00:00
160,2013,1,1,856,900,-4,1222,1232,-10,2143,158,1096,9,0,2013-01-01 09:00:00
161,2013,1,1,856,855,1,1140,1203,-23,1296,150,1023,8,55,2013-01-01 08:00:00
162,2013,1,1,857,900,-3,1516,1530,-14,51,659,4983,9,0,2013-01-01 09:00:00
163,2013,1,1,857,905,-8,1107,1120,-13,181,110,502,9,5,2013-01-01 09:00:00
164,2013,1,1,857,900,-3,1124,1133,-9,485,125,746,9,0,2013-01-01 09:00:00
165,2013,1,1,857,851,6,1157,1222,-25,1670,343,2402,8,51,2013-01-01 08:00:00
166,2013,1,1,858,900,-2,1102,1110,-8,4478,103,502,9,0,2013-01-01 09:00:00
167,2013,1,1,859,900,-1,1140,1204,-24,1885,140,950,9,0,2013-01-01 09:00:00
168,2013,1,1,859,900,-1,1223,1225,-2,407,359,2475,9,0,2013-01-01 09:00:00
169,2013,1,1,900,900,0,1211,1203,8,1170,161,1065,9,0,2013-01-01 09:00:00
170,2013,1,1,902,903,-1,1048,1045,3,580,145,719,9,3,2013-01-01 09:00:00
171,2013,1,1,903,820,43,1045,955,50,4655,142,764,8,20,2013-01-01 08:00:00
172,2013,1,1,904,906,-2,1207,1226,-19,1401,158,1085,9,6,2013-01-01 09:00:00
173,2013,1,1,905,905,0,1309,1229,40,1061,263,1521,9,5,2013-01-01 09:00:00
174,2013,1,1,906,843,23,1134,1125,9,1643,246,1605,8,43,2013-01-01 08:00:00
175,2013,1,1,908,910,-2,1020,1027,-7,56,52,266,9,10,2013-01-01 09:00:00
176,2013,1,1,908,915,-7,1004,1033,-29,1467,32,96,9,15,2013-01-01 09:00:00
177,2013,1,1,908,908,0,1228,1219,9,1220,233,1400,9,8,2013-01-01 09:00:00
178,2013,1,1,909,810,59,1331,1315,16,655,184,1623,8,10,2013-01-01 08:00:00
179,2013,1,1,912,900,12,1241,1220,21,647,166,1089,9,0,2013-01-01 09:00:00
180,2013,1,1,912,906,6,1219,1226,-7,1601,159,1085,9,6,2013-01-01 09:00:00
181,2013,1,1,913,918,-5,1346,1416,-30,1519,189,1634,9,18,2013-01-01 09:00:00
182,2013,1,1,914,920,-6,1244,1240,4,1589,238,1372,9,20,2013-01-01 09:00:00
183,2013,1,1,914,900,14,1058,1043,15,783,85,404,9,0,2013-01-01 09:00:00
184,2013,1,1,917,920,-3,1313,1245,28,721,258,1389,9,20,2013-01-01 09:00:00
185,2013,1,1,917,915,2,1206,1211,-5,41,145,944,9,15,2013-01-01 09:00:00
186,2013,1,1,917,920,-3,1052,1108,-16,1103,80,427,9,20,2013-01-01 09:00:00
187,2013,1,1,920,905,15,1039,1025,14,1305,52,228,9,5,2013-01-01 09:00:00
188,2013,1,1,920,920,0,1152,1125,27,4582,92,544,9,20,2013-01-01 09:00:00
189,2013,1,1,921,900,21,1237,1227,10,120,333,2475,9,0,2013-01-01 09:00:00
190,2013,1,1,923,919,4,1026,1030,-4,1004,38,187,9,19,2013-01-01 09:00:00
191,2013,1,1,926,929,-3,1404,1421,-17,215,191,1608,9,29,2013-01-01 09:00:00
192,2013,1,1,926,922,4,1221,1219,2,57,151,1028,9,22,2013-01-01 09:00:00
193,2013,1,1,926,928,-2,1233,1220,13,1597,287,1726,9,28,2013-01-01 09:00:00
194,2013,1,1,927,930,-3,1231,1257,-26,1335,166,1080,9,30,2013-01-01 09:00:00
195,2013,1,1,929,929,0,1028,1042,-14,4636,43,199,9,29,2013-01-01 09:00:00
196,2013,1,1,929,925,4,1220,1150,30,766,264,1605,9,25,2013-01-01 09:00:00
197,2013,1,1,930,905,25,1218,1209,9,1148,149,997,9,5,2013-01-01 09:00:00
198,2013,1,1,931,930,1,1237,1238,-1,375,161,1076,9,30,2013-01-01 09:00:00
199,2013,1,1,931,930,1,1121,1108,13,255,154,733,9,30,2013-01-01 09:00:00
200,2013,1,1,932,930,2,1219,1225,-6,251,324,2248,9,30,2013-01-01 09:00:00
201,2013,1,1,933,937,-4,1057,1102,-5,4,66,301,9,37,2013-01-01 09:00:00
202,2013,1,1,933,904,29,1252,1210,42,17,170,1069,9,4,2013-01-01 09:00:00
203,2013,1,1,933,935,-2,1120,1105,15,3895,145,725,9,35,2013-01-01 09:00:00
204,2013,1,1,936,940,-4,1235,1251,-16,2137,159,1010,9,40,2013-01-01 09:00:00
205,2013,1,1,936,945,-9,1257,1309,-12,1903,169,1047,9,45,2013-01-01 09:00:00
206,2013,1,1,937,940,-3,1238,1235,3,361,154,1035,9,40,2013-01-01 09:00:00
207,2013,1,1,937,940,-3,1127,1120,7,1807,143,738,9,40,2013-01-01 09:00:00
208,2013,1,1,940,945,-5,1119,1130,-11,319,133,733,9,45,2013-01-01 09:00:00
209,2013,1,1,940,955,-15,1226,1220,6,4654,129,762,9,55,2013-01-01 09:00:00
210,2013,1,1,941,945,-4,1300,1258,2,679,352,2475,9,45,2013-01-01 09:00:00
211,2013,1,1,946,959,-13,1146,1202,-16,4175,105,583,9,59,2013-01-01 09:00:00
212,2013,1,1,947,953,-6,1053,1110,-17,600,47,273,9,53,2013-01-01 09:00:00
213,2013,1,1,950,954,-4,1155,1142,13,4681,170,872,9,54,2013-01-01 09:00:00
214,2013,1,1,953,959,-6,1141,1129,12,4670,144,764,9,59,2013-01-01 09:00:00
215,2013,1,1,953,921,32,1320,1241,39,222,346,2454,9,21,2013-01-01 09:00:00
216,2013,1,1,955,1000,-5,1336,1325,11,75,324,2133,10,0,2013-01-01 10:00:00
217,2013,1,1,956,1000,-4,1241,1241,0,1847,129,762,10,0,2013-01-01 10:00:00
218,2013,1,1,957,733,144,1056,853,123,856,37,200,7,33,2013-01-01 07:00:00
219,2013,1,1,959,1002,-3,1313,1319,-6,2379,151,1076,10,2,2013-01-01 10:00:00
220,2013,1,1,959,1000,-1,1151,1206,-15,1177,90,544,10,0,2013-01-01 10:00:00
221,2013,1,1,1003,1010,-7,1255,1320,-25,503,152,1065,10,10,2013-01-01 10:00:00
222,2013,1,1,1003,959,4,1408,1329,39,196,342,2153,9,59,2013-01-01 09:00:00
223,2013,1,1,1005,1000,5,1239,1234,5,1625,254,1605,10,0,2013-01-01 10:00:00
224,2013,1,1,1007,1010,-3,1147,1140,7,3795,131,719,10,10,2013-01-01 10:00:00
225,2013,1,1,1009,1015,-6,1219,1229,-10,2319,160,1020,10,15,2013-01-01 10:00:00
226,2013,1,1,1010,1015,-5,1204,1210,-6,1103,90,529,10,15,2013-01-01 10:00:00
227,2013,1,1,1010,1015,-5,1225,1214,11,1441,97,541,10,15,2013-01-01 10:00:00
228,2013,1,1,1011,1001,10,1133,1128,5,5736,59,229,10,1,2013-01-01 10:00:00
229,2013,1,1,1011,1015,-4,1246,1307,-21,1529,320,2248,10,15,2013-01-01 10:00:00
230,2013,1,1,1021,1023,-2,1254,1252,2,347,129,762,10,23,2013-01-01 10:00:00
231,2013,1,1,1024,1029,-5,1140,1150,-10,4709,59,282,10,29,2013-01-01 10:00:00
232,2013,1,1,1024,1030,-6,1204,1215,-11,4471,78,431,10,30,2013-01-01 10:00:00
233,2013,1,1,1025,1020,5,1356,1330,26,731,247,1389,10,20,2013-01-01 10:00:00
234,2013,1,1,1025,951,34,1258,1302,-4,501,137,937,9,51,2013-01-01 09:00:00
235,2013,1,1,1026,1030,-4,1351,1340,11,19,356,2475,10,30,2013-01-01 10:00:00
236,2013,1,1,1028,1026,2,1350,1339,11,1004,237,1416,10,26,2013-01-01 10:00:00
237,2013,1,1,1029,1030,-1,1427,1355,32,179,389,2586,10,30,2013-01-01 10:00:00
238,2013,1,1,1030,1035,-5,1229,1246,-17,4277,100,628,10,35,2013-01-01 10:00:00
239,2013,1,1,1031,1030,1,1353,1415,-22,23,363,2586,10,30,2013-01-01 10:00:00
240,2013,1,1,1031,1030,1,1323,1334,-11,1294,157,1065,10,30,2013-01-01 10:00:00
241,2013,1,1,1032,1035,-3,1305,1250,15,4180,135,645,10,35,2013-01-01 10:00:00
242,2013,1,1,1033,1017,16,1130,1136,-6,779,42,200,10,17,2013-01-01 10:00:00
243,2013,1,1,1037,1030,7,1221,1210,11,321,133,733,10,30,2013-01-01 10:00:00
244,2013,1,1,1038,1030,8,1223,1202,21,985,149,719,10,30,2013-01-01 10:00:00
245,2013,1,1,1042,1040,2,1325,1326,-1,31,142,944,10,40,2013-01-01 10:00:00
246,2013,1,1,1044,1045,-1,1231,1212,19,4322,151,725,10,45,2013-01-01 10:00:00
247,2013,1,1,1044,1045,-1,1352,1351,1,455,229,1400,10,45,2013-01-01 10:00:00
248,2013,1,1,1044,1041,3,1339,1350,-11,1060,157,1068,10,41,2013-01-01 10:00:00
249,2013,1,1,1047,1055,-8,1359,1405,-6,739,230,1389,10,55,2013-01-01 10:00:00
250,2013,1,1,1047,1050,-3,1401,1410,-9,1275,295,1990,10,50,2013-01-01 10:00:00
251,2013,1,1,1048,1050,-2,1302,1250,12,4589,112,502,10,50,2013-01-01 10:00:00
252,2013,1,1,1053,1050,3,1402,1358,4,373,165,1076,10,50,2013-01-01 10:00:00
253,2013,1,1,1054,1059,-5,1326,1339,-13,1647,129,762,10,59,2013-01-01 10:00:00
254,2013,1,1,1056,1059,-3,1203,1209,-6,4479,51,284,10,59,2013-01-01 10:00:00
255,2013,1,1,1056,1100,-4,1407,1413,-6,2185,158,1010,11,0,2013-01-01 11:00:00
256,2013,1,1,1058,1100,-2,1210,1216,-6,2171,50,214,11,0,2013-01-01 11:00:00
257,2013,1,1,1059,1100,-1,1201,1215,-14,321,43,185,11,0,2013-01-01 11:00:00
258,2013,1,1,1059,1100,-1,1210,1215,-5,3792,50,213,11,0,2013-01-01 11:00:00
259,2013,1,1,1059,1053,6,1342,1351,-9,369,325,2227,10,53,2013-01-01 10:00:00
260,2013,1,1,1101,1043,18,1345,1332,13,545,145,1023,10,43,2013-01-01 10:00:00
261,2013,1,1,1103,1100,3,1410,1421,-11,2071,155,1096,11,0,2013-01-01 11:00:00
262,2013,1,1,1105,1047,18,1428,1405,23,688,356,2565,10,47,2013-01-01 10:00:00
263,2013,1,1,1107,1115,-8,1305,1310,-5,4485,95,479,11,15,2013-01-01 11:00:00
264,2013,1,1,1109,1115,-6,1402,1425,-23,2099,157,1096,11,15,2013-01-01 11:00:00
265,2013,1,1,1111,1115,-4,1222,1226,-4,24,52,266,11,15,2013-01-01 11:00:00
266,2013,1,1,1112,1100,12,1440,1438,2,285,364,2586,11,0,2013-01-01 11:00:00
267,2013,1,1,1113,1115,-2,1318,1315,3,1031,104,502,11,15,2013-01-01 11:00:00
268,2013,1,1,1114,900,134,1447,1222,145,1086,248,1416,9,0,2013-01-01 09:00:00
269,2013,1,1,1120,944,96,1331,1213,78,4495,117,708,9,44,2013-01-01 09:00:00
270,2013,1,1,1120,1125,-5,1330,1325,5,1057,176,888,11,25,2013-01-01 11:00:00
271,2013,1,1,1123,1110,13,1410,1336,34,405,256,1620,11,10,2013-01-01 11:00:00
272,2013,1,1,1124,1100,24,1435,1431,4,641,349,2586,11,0,2013-01-01 11:00:00
273,2013,1,1,1124,1125,-1,1445,1445,0,1171,169,1080,11,25,2013-01-01 11:00:00
274,2013,1,1,1125,1130,-5,1325,1332,-7,1085,94,544,11,30,2013-01-01 11:00:00
275,2013,1,1,1127,1129,-2,1303,1309,-6,4294,73,416,11,29,2013-01-01 11:00:00
276,2013,1,1,1127,1130,-3,1504,1448,16,703,357,2475,11,30,2013-01-01 11:00:00
277,2013,1,1,1127,1129,-2,1421,1425,-4,1143,156,1023,11,29,2013-01-01 11:00:00
278,2013,1,1,1128,1129,-1,1422,1437,-15,987,156,997,11,29,2013-01-01 11:00:00
279,2013,1,1,1130,1125,5,1301,1305,-4,327,127,733,11,25,2013-01-01 11:00:00
280,2013,1,1,1130,1131,-1,1345,1342,3,2219,166,1020,11,31,2013-01-01 11:00:00
281,2013,1,1,1132,1135,-3,1324,1330,-6,4553,89,419,11,35,2013-01-01 11:00:00
282,2013,1,1,1133,1129,4,1440,1437,3,133,168,1074,11,29,2013-01-01 11:00:00
283,2013,1,1,1133,1130,3,1448,1450,-2,409,347,2475,11,30,2013-01-01 11:00:00
284,2013,1,1,1135,1140,-5,1429,1445,-16,1623,156,1085,11,40,2013-01-01 11:00:00
285,2013,1,1,1137,1140,-3,1445,1451,-6,2175,153,1035,11,40,2013-01-01 11:00:00
286,2013,1,1,1143,1145,-2,1512,1507,5,1010,371,2434,11,45,2013-01-01 11:00:00
287,2013,1,1,1144,1145,-1,1422,1411,11,4876,126,746,11,45,2013-01-01 11:00:00
288,2013,1,1,1147,1155,-8,1335,1327,8,353,82,397,11,55,2013-01-01 11:00:00
289,2013,1,1,1150,1156,-6,1302,1314,-12,4693,46,195,11,56,2013-01-01 11:00:00
